purchaseorderid;purchaseorderdetailid;duedate;orderqty;productid;unitprice;receivedqty;rejectedqty;modifieddate
104.0;237.0;2012-03-22 00:00:00.000;550.0;508.0;29.2845;550.0;550.0;2012-03-15 00:00:00.000
105.0;238.0;2012-03-22 00:00:00.000;3.0;491.0;19.9815;3.0;0.0;2012-03-15 00:00:00.000
106.0;239.0;2012-03-22 00:00:00.000;3.0;347.0;36.9705;3.0;0.0;2012-03-15 00:00:00.000
106.0;240.0;2012-03-22 00:00:00.000;3.0;348.0;34.8705;3.0;0.0;2012-03-15 00:00:00.000
106.0;241.0;2012-03-22 00:00:00.000;3.0;349.0;39.144;3.0;0.0;2012-03-15 00:00:00.000
107.0;242.0;2012-03-22 00:00:00.000;550.0;935.0;31.4895;550.0;0.0;2012-03-15 00:00:00.000
107.0;243.0;2012-03-22 00:00:00.000;550.0;936.0;48.2895;550.0;0.0;2012-03-15 00:00:00.000
108.0;244.0;2012-03-22 00:00:00.000;3.0;380.0;43.218;3.0;0.0;2012-03-15 00:00:00.000
108.0;245.0;2012-03-22 00:00:00.000;3.0;381.0;47.4915;3.0;0.0;2012-03-15 00:00:00.000
108.0;246.0;2012-03-22 00:00:00.000;3.0;382.0;43.2705;3.0;0.0;2012-03-15 00:00:00.000
108.0;247.0;2012-03-22 00:00:00.000;3.0;383.0;47.544;3.0;0.0;2012-03-15 00:00:00.000
108.0;248.0;2012-03-22 00:00:00.000;3.0;384.0;43.2705;3.0;0.0;2012-03-15 00:00:00.000
109.0;249.0;2012-03-22 00:00:00.000;550.0;479.0;15.8865;550.0;0.0;2012-03-15 00:00:00.000
109.0;250.0;2012-03-22 00:00:00.000;550.0;480.0;11.6655;550.0;0.0;2012-03-15 00:00:00.000
109.0;251.0;2012-03-22 00:00:00.000;550.0;481.0;11.088;550.0;0.0;2012-03-15 00:00:00.000
109.0;252.0;2012-03-22 00:00:00.000;550.0;482.0;8.757;550.0;0.0;2012-03-15 00:00:00.000
109.0;253.0;2012-03-22 00:00:00.000;550.0;483.0;9.6915;550.0;0.0;2012-03-15 00:00:00.000
110.0;254.0;2012-03-22 00:00:00.000;3.0;402.0;47.4705;3.0;0.0;2012-03-15 00:00:00.000
111.0;255.0;2012-03-22 00:00:00.000;550.0;512.0;34.9755;550.0;0.0;2012-03-15 00:00:00.000
112.0;256.0;2012-03-22 00:00:00.000;3.0;406.0;43.2705;3.0;0.0;2012-03-15 00:00:00.000
112.0;257.0;2012-03-22 00:00:00.000;3.0;407.0;47.544;3.0;0.0;2012-03-15 00:00:00.000
113.0;258.0;2012-03-23 00:00:00.000;550.0;525.0;2.3205;550.0;0.0;2012-03-16 00:00:00.000
114.0;259.0;2012-03-23 00:00:00.000;550.0;526.0;3.6435;550.0;550.0;2012-03-16 00:00:00.000
115.0;260.0;2012-03-23 00:00:00.000;550.0;908.0;21.0945;550.0;0.0;2012-03-16 00:00:00.000
115.0;261.0;2012-03-23 00:00:00.000;550.0;909.0;30.4395;523.0;0.0;2012-03-16 00:00:00.000
115.0;262.0;2012-03-23 00:00:00.000;550.0;913.0;40.9395;550.0;0.0;2012-03-16 00:00:00.000
116.0;263.0;2012-03-23 00:00:00.000;60.0;356.0;3.6015;51.0;0.0;2012-03-16 00:00:00.000
116.0;264.0;2012-03-23 00:00:00.000;60.0;357.0;3.9795;60.0;0.0;2012-03-16 00:00:00.000
117.0;265.0;2012-03-23 00:00:00.000;550.0;935.0;31.4895;550.0;0.0;2012-03-16 00:00:00.000
117.0;266.0;2012-03-23 00:00:00.000;550.0;936.0;48.2895;550.0;0.0;2012-03-16 00:00:00.000
118.0;267.0;2012-03-23 00:00:00.000;550.0;524.0;12.9675;550.0;0.0;2012-03-16 00:00:00.000
119.0;268.0;2012-03-23 00:00:00.000;550.0;911.0;21.0945;550.0;0.0;2012-03-16 00:00:00.000
119.0;269.0;2012-03-23 00:00:00.000;550.0;912.0;30.4395;550.0;0.0;2012-03-16 00:00:00.000
120.0;270.0;2012-03-23 00:00:00.000;550.0;910.0;40.9395;550.0;0.0;2012-03-16 00:00:00.000
121.0;271.0;2012-03-23 00:00:00.000;550.0;937.0;62.9895;550.0;0.0;2012-03-16 00:00:00.000
122.0;272.0;2012-03-23 00:00:00.000;3.0;466.0;45.423;3.0;0.0;2012-03-16 00:00:00.000
122.0;273.0;2012-03-23 00:00:00.000;3.0;467.0;43.323;3.0;0.0;2012-03-16 00:00:00.000
123.0;274.0;2012-03-23 00:00:00.000;3.0;462.0;47.6805;3.0;0.0;2012-03-16 00:00:00.000
124.0;275.0;2012-03-23 00:00:00.000;550.0;510.0;23.4045;550.0;550.0;2012-03-16 00:00:00.000
124.0;276.0;2012-03-23 00:00:00.000;550.0;511.0;27.867;550.0;550.0;2012-03-16 00:00:00.000
125.0;277.0;2012-03-23 00:00:00.000;550.0;527.0;6.7515;550.0;0.0;2012-03-16 00:00:00.000
126.0;278.0;2012-03-23 00:00:00.000;550.0;938.0;31.4895;468.0;0.0;2012-03-16 00:00:00.000
126.0;279.0;2012-03-23 00:00:00.000;550.0;939.0;48.2895;550.0;0.0;2012-03-16 00:00:00.000
126.0;280.0;2012-03-23 00:00:00.000;550.0;509.0;36.2775;550.0;0.0;2012-03-16 00:00:00.000
127.0;281.0;2012-03-23 00:00:00.000;60.0;492.0;50.7465;60.0;0.0;2012-03-16 00:00:00.000
127.0;282.0;2012-03-23 00:00:00.000;60.0;493.0;58.2645;60.0;0.0;2012-03-16 00:00:00.000
127.0;283.0;2012-03-23 00:00:00.000;60.0;494.0;50.7465;60.0;0.0;2012-03-16 00:00:00.000
127.0;284.0;2012-03-23 00:00:00.000;60.0;495.0;62.9265;60.0;0.0;2012-03-16 00:00:00.000
127.0;285.0;2012-03-23 00:00:00.000;60.0;496.0;49.6545;60.0;0.0;2012-03-16 00:00:00.000
128.0;286.0;2012-03-23 00:00:00.000;550.0;523.0;10.3845;550.0;0.0;2012-03-16 00:00:00.000
129.0;287.0;2012-03-28 00:00:00.000;3.0;425.0;45.5805;3.0;0.0;2012-03-21 00:00:00.000
129.0;288.0;2012-03-28 00:00:00.000;3.0;426.0;43.4805;3.0;0.0;2012-03-21 00:00:00.000
129.0;289.0;2012-03-28 00:00:00.000;3.0;427.0;47.754;3.0;0.0;2012-03-21 00:00:00.000
129.0;290.0;2012-03-28 00:00:00.000;3.0;428.0;43.4805;3.0;0.0;2012-03-21 00:00:00.000
129.0;291.0;2012-03-28 00:00:00.000;3.0;429.0;41.3805;3.0;0.0;2012-03-21 00:00:00.000
130.0;292.0;2012-03-28 00:00:00.000;3.0;490.0;12.7155;3.0;0.0;2012-03-21 00:00:00.000
130.0;293.0;2012-03-28 00:00:00.000;3.0;491.0;19.9395;3.0;0.0;2012-03-21 00:00:00.000
131.0;294.0;2012-03-28 00:00:00.000;3.0;528.0;38.157;3.0;0.0;2012-03-21 00:00:00.000
132.0;295.0;2012-03-28 00:00:00.000;3.0;505.0;44.2155;3.0;0.0;2012-03-21 00:00:00.000
133.0;296.0;2012-04-11 00:00:00.000;550.0;938.0;31.4895;550.0;0.0;2012-04-04 00:00:00.000
133.0;297.0;2012-04-11 00:00:00.000;550.0;939.0;48.2895;550.0;0.0;2012-04-04 00:00:00.000
134.0;298.0;2012-04-11 00:00:00.000;60.0;358.0;6.9825;60.0;60.0;2012-04-04 00:00:00.000
135.0;299.0;2012-04-11 00:00:00.000;3.0;379.0;45.444;3.0;0.0;2012-04-04 00:00:00.000
135.0;300.0;2012-04-11 00:00:00.000;3.0;380.0;41.1705;3.0;0.0;2012-04-04 00:00:00.000
135.0;301.0;2012-04-11 00:00:00.000;3.0;381.0;39.0705;3.0;0.0;2012-04-04 00:00:00.000
135.0;302.0;2012-04-11 00:00:00.000;3.0;438.0;47.6805;3.0;0.0;2012-04-04 00:00:00.000
135.0;303.0;2012-04-11 00:00:00.000;3.0;439.0;45.5805;3.0;0.0;2012-04-04 00:00:00.000
135.0;304.0;2012-04-11 00:00:00.000;3.0;440.0;49.854;3.0;0.0;2012-04-04 00:00:00.000
135.0;305.0;2012-04-11 00:00:00.000;3.0;441.0;45.5805;3.0;0.0;2012-04-04 00:00:00.000
135.0;306.0;2012-04-11 00:00:00.000;3.0;442.0;43.4805;3.0;0.0;2012-04-04 00:00:00.000
135.0;307.0;2012-04-11 00:00:00.000;3.0;443.0;47.754;3.0;0.0;2012-04-04 00:00:00.000
135.0;308.0;2012-04-11 00:00:00.000;3.0;444.0;43.4805;3.0;0.0;2012-04-04 00:00:00.000
135.0;309.0;2012-04-11 00:00:00.000;3.0;445.0;41.3805;3.0;0.0;2012-04-04 00:00:00.000
135.0;310.0;2012-04-11 00:00:00.000;3.0;446.0;45.654;3.0;0.0;2012-04-04 00:00:00.000
135.0;311.0;2012-04-11 00:00:00.000;3.0;447.0;41.3805;3.0;0.0;2012-04-04 00:00:00.000
135.0;312.0;2012-04-11 00:00:00.000;3.0;448.0;39.2805;3.0;0.0;2012-04-04 00:00:00.000
135.0;313.0;2012-04-11 00:00:00.000;3.0;449.0;43.554;3.0;0.0;2012-04-04 00:00:00.000
135.0;314.0;2012-04-11 00:00:00.000;3.0;450.0;39.2805;3.0;0.0;2012-04-04 00:00:00.000
135.0;315.0;2012-04-11 00:00:00.000;3.0;451.0;37.1805;3.0;0.0;2012-04-04 00:00:00.000
135.0;316.0;2012-04-11 00:00:00.000;3.0;452.0;41.454;3.0;0.0;2012-04-04 00:00:00.000
135.0;317.0;2012-04-11 00:00:00.000;3.0;453.0;37.1805;3.0;0.0;2012-04-04 00:00:00.000
135.0;318.0;2012-04-11 00:00:00.000;3.0;454.0;47.523;3.0;0.0;2012-04-04 00:00:00.000
135.0;319.0;2012-04-11 00:00:00.000;3.0;455.0;45.423;3.0;0.0;2012-04-04 00:00:00.000
135.0;320.0;2012-04-11 00:00:00.000;3.0;456.0;49.6965;3.0;0.0;2012-04-04 00:00:00.000
135.0;321.0;2012-04-11 00:00:00.000;3.0;457.0;45.423;3.0;0.0;2012-04-04 00:00:00.000
135.0;322.0;2012-04-11 00:00:00.000;3.0;458.0;43.323;3.0;0.0;2012-04-04 00:00:00.000
135.0;323.0;2012-04-11 00:00:00.000;3.0;459.0;47.5965;3.0;0.0;2012-04-04 00:00:00.000
135.0;324.0;2012-04-11 00:00:00.000;3.0;460.0;43.323;3.0;0.0;2012-04-04 00:00:00.000
136.0;325.0;2012-04-11 00:00:00.000;60.0;356.0;3.381;51.0;0.0;2012-04-04 00:00:00.000
136.0;326.0;2012-04-11 00:00:00.000;60.0;357.0;4.3155;60.0;0.0;2012-04-04 00:00:00.000
137.0;327.0;2012-04-25 00:00:00.000;3.0;380.0;43.344;3.0;0.0;2012-04-18 00:00:00.000
137.0;328.0;2012-04-25 00:00:00.000;3.0;381.0;39.0705;3.0;0.0;2012-04-18 00:00:00.000
137.0;329.0;2012-04-25 00:00:00.000;3.0;382.0;36.9705;3.0;0.0;2012-04-18 00:00:00.000
137.0;330.0;2012-04-25 00:00:00.000;3.0;383.0;41.244;3.0;0.0;2012-04-18 00:00:00.000
137.0;331.0;2012-04-25 00:00:00.000;3.0;384.0;36.9705;3.0;0.0;2012-04-18 00:00:00.000
137.0;332.0;2012-04-25 00:00:00.000;3.0;385.0;43.218;3.0;0.0;2012-04-18 00:00:00.000
138.0;333.0;2012-04-25 00:00:00.000;3.0;490.0;12.3585;3.0;0.0;2012-04-18 00:00:00.000
139.0;334.0;2012-04-25 00:00:00.000;550.0;513.0;39.1965;550.0;0.0;2012-04-18 00:00:00.000
140.0;335.0;2012-04-25 00:00:00.000;3.0;407.0;39.0705;3.0;0.0;2012-04-18 00:00:00.000
140.0;336.0;2012-04-25 00:00:00.000;3.0;408.0;36.9705;3.0;0.0;2012-04-18 00:00:00.000
140.0;337.0;2012-04-25 00:00:00.000;3.0;409.0;41.244;3.0;0.0;2012-04-18 00:00:00.000
141.0;338.0;2012-04-25 00:00:00.000;550.0;933.0;43.9845;550.0;0.0;2012-04-18 00:00:00.000
141.0;339.0;2012-04-25 00:00:00.000;550.0;934.0;38.1465;550.0;0.0;2012-04-18 00:00:00.000
142.0;340.0;2012-04-25 00:00:00.000;3.0;425.0;45.5805;3.0;0.0;2012-04-18 00:00:00.000
142.0;341.0;2012-04-25 00:00:00.000;3.0;426.0;43.4805;3.0;0.0;2012-04-18 00:00:00.000
143.0;342.0;2012-04-25 00:00:00.000;3.0;343.0;49.749;3.0;0.0;2012-04-18 00:00:00.000
143.0;343.0;2012-04-25 00:00:00.000;3.0;344.0;45.4755;3.0;0.0;2012-04-18 00:00:00.000
143.0;344.0;2012-04-25 00:00:00.000;3.0;345.0;43.3755;3.0;0.0;2012-04-18 00:00:00.000
144.0;345.0;2012-04-25 00:00:00.000;550.0;931.0;34.3455;550.0;550.0;2012-04-18 00:00:00.000
144.0;346.0;2012-04-25 00:00:00.000;550.0;932.0;39.2385;550.0;550.0;2012-04-18 00:00:00.000
145.0;347.0;2012-04-25 00:00:00.000;3.0;345.0;43.2705;3.0;0.0;2012-04-18 00:00:00.000
145.0;348.0;2012-04-25 00:00:00.000;3.0;346.0;47.544;3.0;0.0;2012-04-18 00:00:00.000
145.0;349.0;2012-04-25 00:00:00.000;3.0;347.0;43.2705;3.0;0.0;2012-04-18 00:00:00.000
145.0;350.0;2012-04-25 00:00:00.000;3.0;348.0;41.1705;3.0;0.0;2012-04-18 00:00:00.000
145.0;351.0;2012-04-25 00:00:00.000;3.0;349.0;45.444;3.0;0.0;2012-04-18 00:00:00.000
146.0;352.0;2012-04-25 00:00:00.000;550.0;928.0;32.7705;468.0;0.0;2012-04-18 00:00:00.000
146.0;353.0;2012-04-25 00:00:00.000;550.0;929.0;37.086;550.0;0.0;2012-04-18 00:00:00.000
146.0;354.0;2012-04-25 00:00:00.000;550.0;930.0;43.0395;550.0;0.0;2012-04-18 00:00:00.000
147.0;355.0;2012-04-25 00:00:00.000;550.0;332.0;10.815;550.0;0.0;2012-04-18 00:00:00.000
148.0;356.0;2012-04-25 00:00:00.000;550.0;948.0;82.8345;550.0;0.0;2012-04-18 00:00:00.000
148.0;357.0;2012-04-25 00:00:00.000;550.0;907.0;82.8345;550.0;0.0;2012-04-18 00:00:00.000
149.0;358.0;2012-04-25 00:00:00.000;1250.0;325.0;0.21;1250.0;0.0;2012-04-18 00:00:00.000
149.0;359.0;2012-04-25 00:00:00.000;1250.0;326.0;0.21;1250.0;0.0;2012-04-18 00:00:00.000
150.0;360.0;2012-04-25 00:00:00.000;3.0;320.0;49.644;3.0;0.0;2012-04-18 00:00:00.000
150.0;361.0;2012-04-25 00:00:00.000;3.0;321.0;44.3205;3.0;0.0;2012-04-18 00:00:00.000
150.0;362.0;2012-04-25 00:00:00.000;60.0;322.0;28.6965;60.0;0.0;2012-04-18 00:00:00.000
151.0;363.0;2012-04-25 00:00:00.000;550.0;930.0;42.5145;550.0;0.0;2012-04-18 00:00:00.000
151.0;364.0;2012-04-25 00:00:00.000;550.0;921.0;5.586;550.0;0.0;2012-04-18 00:00:00.000
152.0;365.0;2012-04-25 00:00:00.000;60.0;952.0;15.7395;60.0;9.0;2012-04-18 00:00:00.000
153.0;366.0;2012-05-16 00:00:00.000;550.0;922.0;6.531;550.0;0.0;2012-05-09 00:00:00.000
153.0;367.0;2012-05-16 00:00:00.000;550.0;923.0;6.1845;550.0;0.0;2012-05-09 00:00:00.000
154.0;368.0;2012-05-16 00:00:00.000;550.0;317.0;29.5785;550.0;550.0;2012-05-09 00:00:00.000
154.0;369.0;2012-05-16 00:00:00.000;550.0;318.0;36.099;550.0;550.0;2012-05-09 00:00:00.000
155.0;370.0;2012-05-16 00:00:00.000;550.0;928.0;32.2455;550.0;0.0;2012-05-09 00:00:00.000
155.0;371.0;2012-05-16 00:00:00.000;550.0;929.0;36.561;523.0;0.0;2012-05-09 00:00:00.000
156.0;372.0;2012-05-16 00:00:00.000;550.0;319.0;46.4205;468.0;0.0;2012-05-09 00:00:00.000
157.0;373.0;2012-06-13 00:00:00.000;3.0;364.0;47.5965;3.0;0.0;2012-06-06 00:00:00.000
157.0;374.0;2012-06-13 00:00:00.000;3.0;365.0;43.323;3.0;0.0;2012-06-06 00:00:00.000
157.0;375.0;2012-06-13 00:00:00.000;3.0;366.0;41.223;3.0;0.0;2012-06-06 00:00:00.000
157.0;376.0;2012-06-13 00:00:00.000;3.0;367.0;45.4965;3.0;0.0;2012-06-06 00:00:00.000
157.0;377.0;2012-06-13 00:00:00.000;3.0;368.0;41.223;3.0;0.0;2012-06-06 00:00:00.000
157.0;378.0;2012-06-13 00:00:00.000;3.0;369.0;39.123;3.0;0.0;2012-06-06 00:00:00.000
158.0;379.0;2012-06-13 00:00:00.000;3.0;2.0;41.916;3.0;0.0;2012-06-06 00:00:00.000
159.0;380.0;2012-06-13 00:00:00.000;3.0;1.0;50.2635;3.0;0.0;2012-06-06 00:00:00.000
160.0;381.0;2012-06-13 00:00:00.000;3.0;365.0;43.4805;3.0;0.0;2012-06-06 00:00:00.000
160.0;382.0;2012-06-13 00:00:00.000;3.0;366.0;41.3805;3.0;0.0;2012-06-06 00:00:00.000
160.0;383.0;2012-06-13 00:00:00.000;3.0;367.0;45.654;3.0;0.0;2012-06-06 00:00:00.000
161.0;384.0;2012-06-13 00:00:00.000;550.0;530.0;16.086;550.0;0.0;2012-06-06 00:00:00.000
162.0;385.0;2012-06-13 00:00:00.000;3.0;4.0;57.0255;3.0;0.0;2012-06-06 00:00:00.000
163.0;386.0;2012-06-13 00:00:00.000;550.0;512.0;37.086;550.0;0.0;2012-06-06 00:00:00.000
164.0;387.0;2012-06-13 00:00:00.000;550.0;513.0;26.5965;550.0;550.0;2012-06-06 00:00:00.000
165.0;388.0;2012-06-13 00:00:00.000;550.0;317.0;27.0585;550.0;0.0;2012-06-06 00:00:00.000
165.0;389.0;2012-06-13 00:00:00.000;550.0;318.0;33.579;523.0;0.0;2012-06-06 00:00:00.000
165.0;390.0;2012-06-13 00:00:00.000;550.0;319.0;46.0635;550.0;0.0;2012-06-06 00:00:00.000
166.0;391.0;2012-06-13 00:00:00.000;3.0;414.0;43.344;3.0;0.0;2012-06-06 00:00:00.000
166.0;392.0;2012-06-13 00:00:00.000;3.0;415.0;39.0705;3.0;0.0;2012-06-06 00:00:00.000
166.0;393.0;2012-06-13 00:00:00.000;3.0;416.0;36.9705;3.0;0.0;2012-06-06 00:00:00.000
166.0;394.0;2012-06-13 00:00:00.000;3.0;417.0;41.244;3.0;0.0;2012-06-06 00:00:00.000
167.0;395.0;2012-06-13 00:00:00.000;3.0;432.0;39.123;3.0;0.0;2012-06-06 00:00:00.000
167.0;396.0;2012-06-13 00:00:00.000;3.0;433.0;43.3965;3.0;0.0;2012-06-06 00:00:00.000
167.0;397.0;2012-06-13 00:00:00.000;3.0;434.0;39.123;3.0;0.0;2012-06-06 00:00:00.000
167.0;398.0;2012-06-13 00:00:00.000;3.0;435.0;37.023;3.0;0.0;2012-06-06 00:00:00.000
167.0;399.0;2012-06-13 00:00:00.000;3.0;436.0;41.2965;3.0;0.0;2012-06-06 00:00:00.000
167.0;400.0;2012-06-13 00:00:00.000;3.0;437.0;37.023;3.0;0.0;2012-06-06 00:00:00.000
168.0;401.0;2012-06-13 00:00:00.000;3.0;320.0;47.4705;3.0;0.0;2012-06-06 00:00:00.000
168.0;402.0;2012-06-13 00:00:00.000;3.0;321.0;42.798;3.0;0.0;2012-06-06 00:00:00.000
168.0;403.0;2012-06-13 00:00:00.000;60.0;322.0;25.4205;60.0;0.0;2012-06-06 00:00:00.000
169.0;404.0;2012-06-13 00:00:00.000;3.0;445.0;41.2965;3.0;0.0;2012-06-06 00:00:00.000
169.0;405.0;2012-06-13 00:00:00.000;3.0;446.0;37.023;3.0;0.0;2012-06-06 00:00:00.000
169.0;406.0;2012-06-13 00:00:00.000;3.0;447.0;47.6805;3.0;0.0;2012-06-06 00:00:00.000
169.0;407.0;2012-06-13 00:00:00.000;3.0;448.0;45.5805;3.0;0.0;2012-06-06 00:00:00.000
169.0;408.0;2012-06-13 00:00:00.000;3.0;449.0;49.854;3.0;0.0;2012-06-06 00:00:00.000
170.0;409.0;2012-06-13 00:00:00.000;550.0;941.0;62.9895;550.0;0.0;2012-06-06 00:00:00.000
171.0;410.0;2012-06-13 00:00:00.000;60.0;322.0;26.3655;60.0;0.0;2012-06-06 00:00:00.000
172.0;411.0;2012-06-13 00:00:00.000;3.0;504.0;48.762;3.0;0.0;2012-06-06 00:00:00.000
173.0;412.0;2012-06-25 00:00:00.000;3.0;497.0;34.188;3.0;0.0;2012-06-18 00:00:00.000
174.0;413.0;2012-06-25 00:00:00.000;3.0;323.0;50.2635;3.0;3.0;2012-06-18 00:00:00.000
175.0;414.0;2012-06-25 00:00:00.000;550.0;523.0;10.731;550.0;0.0;2012-06-18 00:00:00.000
175.0;415.0;2012-06-25 00:00:00.000;550.0;524.0;14.1225;523.0;0.0;2012-06-18 00:00:00.000
176.0;416.0;2012-06-25 00:00:00.000;60.0;492.0;50.2635;51.0;0.0;2012-06-18 00:00:00.000
176.0;417.0;2012-06-25 00:00:00.000;60.0;493.0;57.1515;60.0;0.0;2012-06-18 00:00:00.000
176.0;418.0;2012-06-25 00:00:00.000;60.0;494.0;53.2035;60.0;0.0;2012-06-18 00:00:00.000
176.0;419.0;2012-06-25 00:00:00.000;60.0;495.0;63.693;60.0;0.0;2012-06-18 00:00:00.000
177.0;420.0;2012-07-06 00:00:00.000;550.0;908.0;21.0945;550.0;0.0;2012-06-29 00:00:00.000
177.0;421.0;2012-07-06 00:00:00.000;550.0;909.0;30.4395;550.0;0.0;2012-06-29 00:00:00.000
177.0;422.0;2012-07-06 00:00:00.000;550.0;910.0;40.9395;550.0;0.0;2012-06-29 00:00:00.000
177.0;423.0;2012-07-06 00:00:00.000;550.0;911.0;21.0945;550.0;0.0;2012-06-29 00:00:00.000
177.0;424.0;2012-07-06 00:00:00.000;550.0;912.0;30.4395;550.0;0.0;2012-06-29 00:00:00.000
177.0;425.0;2012-07-06 00:00:00.000;550.0;913.0;40.9395;550.0;0.0;2012-06-29 00:00:00.000
178.0;426.0;2012-07-06 00:00:00.000;60.0;506.0;9.198;60.0;0.0;2012-06-29 00:00:00.000
179.0;427.0;2012-07-06 00:00:00.000;550.0;351.0;5.775;550.0;0.0;2012-06-29 00:00:00.000
179.0;428.0;2012-07-06 00:00:00.000;550.0;352.0;1.155;550.0;0.0;2012-06-29 00:00:00.000
179.0;429.0;2012-07-06 00:00:00.000;550.0;679.0;5.775;550.0;0.0;2012-06-29 00:00:00.000
180.0;430.0;2012-07-06 00:00:00.000;550.0;507.0;23.394;550.0;0.0;2012-06-29 00:00:00.000
180.0;431.0;2012-07-06 00:00:00.000;550.0;508.0;27.6465;550.0;55.0;2012-06-29 00:00:00.000
181.0;432.0;2012-07-06 00:00:00.000;550.0;535.0;3.486;550.0;0.0;2012-06-29 00:00:00.000
182.0;433.0;2012-07-06 00:00:00.000;550.0;351.0;6.195;550.0;82.0;2012-06-29 00:00:00.000
182.0;434.0;2012-07-06 00:00:00.000;550.0;352.0;1.47;550.0;0.0;2012-06-29 00:00:00.000
183.0;435.0;2012-07-06 00:00:00.000;550.0;507.0;22.1655;550.0;0.0;2012-06-29 00:00:00.000
183.0;436.0;2012-07-06 00:00:00.000;550.0;508.0;29.2845;550.0;0.0;2012-06-29 00:00:00.000
184.0;437.0;2012-07-06 00:00:00.000;3.0;491.0;19.9815;3.0;3.0;2012-06-29 00:00:00.000
185.0;438.0;2012-07-06 00:00:00.000;3.0;341.0;41.1705;3.0;0.0;2012-06-29 00:00:00.000
185.0;439.0;2012-07-06 00:00:00.000;3.0;342.0;39.0705;3.0;0.0;2012-06-29 00:00:00.000
185.0;440.0;2012-07-06 00:00:00.000;3.0;343.0;43.344;3.0;0.0;2012-06-29 00:00:00.000
185.0;441.0;2012-07-06 00:00:00.000;3.0;344.0;39.0705;3.0;0.0;2012-06-29 00:00:00.000
185.0;442.0;2012-07-06 00:00:00.000;3.0;345.0;36.9705;3.0;0.0;2012-06-29 00:00:00.000
185.0;443.0;2012-07-06 00:00:00.000;3.0;346.0;41.244;3.0;0.0;2012-06-29 00:00:00.000
185.0;444.0;2012-07-06 00:00:00.000;3.0;347.0;36.9705;3.0;0.0;2012-06-29 00:00:00.000
185.0;445.0;2012-07-06 00:00:00.000;3.0;348.0;34.8705;3.0;0.0;2012-06-29 00:00:00.000
185.0;446.0;2012-07-06 00:00:00.000;3.0;349.0;39.144;3.0;0.0;2012-06-29 00:00:00.000
186.0;447.0;2012-07-06 00:00:00.000;550.0;935.0;31.4895;468.0;0.0;2012-06-29 00:00:00.000
186.0;448.0;2012-07-06 00:00:00.000;550.0;936.0;48.2895;550.0;0.0;2012-06-29 00:00:00.000
187.0;449.0;2012-07-06 00:00:00.000;3.0;385.0;41.1705;3.0;0.0;2012-06-29 00:00:00.000
187.0;450.0;2012-07-06 00:00:00.000;3.0;386.0;45.444;3.0;0.0;2012-06-29 00:00:00.000
187.0;451.0;2012-07-06 00:00:00.000;3.0;387.0;41.1705;3.0;0.0;2012-06-29 00:00:00.000
187.0;452.0;2012-07-06 00:00:00.000;3.0;388.0;39.0705;3.0;0.0;2012-06-29 00:00:00.000
187.0;453.0;2012-07-06 00:00:00.000;3.0;389.0;43.344;3.0;0.0;2012-06-29 00:00:00.000
187.0;454.0;2012-07-06 00:00:00.000;3.0;390.0;39.0705;3.0;0.0;2012-06-29 00:00:00.000
188.0;455.0;2012-07-06 00:00:00.000;550.0;484.0;6.8775;550.0;0.0;2012-06-29 00:00:00.000
188.0;456.0;2012-07-06 00:00:00.000;550.0;485.0;7.8015;550.0;0.0;2012-06-29 00:00:00.000
188.0;457.0;2012-07-06 00:00:00.000;550.0;486.0;8.757;550.0;0.0;2012-06-29 00:00:00.000
188.0;458.0;2012-07-06 00:00:00.000;550.0;487.0;5.8065;550.0;0.0;2012-06-29 00:00:00.000
188.0;459.0;2012-07-06 00:00:00.000;550.0;488.0;8.862;550.0;0.0;2012-06-29 00:00:00.000
189.0;460.0;2012-07-06 00:00:00.000;3.0;402.0;47.4705;3.0;0.0;2012-06-29 00:00:00.000
190.0;461.0;2012-07-06 00:00:00.000;550.0;510.0;23.079;550.0;0.0;2012-06-29 00:00:00.000
190.0;462.0;2012-07-06 00:00:00.000;550.0;511.0;29.274;550.0;55.0;2012-06-29 00:00:00.000
190.0;463.0;2012-07-06 00:00:00.000;550.0;512.0;34.9755;550.0;0.0;2012-06-29 00:00:00.000
191.0;464.0;2012-07-06 00:00:00.000;3.0;408.0;43.2705;3.0;0.0;2012-06-29 00:00:00.000
191.0;465.0;2012-07-06 00:00:00.000;3.0;409.0;41.1705;3.0;0.0;2012-06-29 00:00:00.000
191.0;466.0;2012-07-06 00:00:00.000;550.0;914.0;21.0945;550.0;27.0;2012-06-29 00:00:00.000
191.0;467.0;2012-07-06 00:00:00.000;550.0;915.0;30.4395;550.0;0.0;2012-06-29 00:00:00.000
192.0;468.0;2012-07-06 00:00:00.000;550.0;525.0;2.3205;550.0;82.0;2012-06-29 00:00:00.000
193.0;469.0;2012-07-09 00:00:00.000;550.0;526.0;3.6435;550.0;0.0;2012-07-02 00:00:00.000
194.0;470.0;2012-07-09 00:00:00.000;550.0;908.0;21.0945;550.0;550.0;2012-07-02 00:00:00.000
194.0;471.0;2012-07-09 00:00:00.000;550.0;909.0;30.4395;550.0;550.0;2012-07-02 00:00:00.000
195.0;472.0;2012-07-09 00:00:00.000;60.0;356.0;3.6015;60.0;0.0;2012-07-02 00:00:00.000
195.0;473.0;2012-07-09 00:00:00.000;60.0;357.0;3.9795;57.0;0.0;2012-07-02 00:00:00.000
